cell_id,row,col,lat,lon,elevation,slope_deg,aspect_deg,curvature,roughness
cell_8_372,8,372,1677920.0,677720.0,199.69154357910156,4.890530639088898,198.66452038841896,0.004511833190917969,0.8066917153795721
cell_8_373,8,373,1677920.0,677730.0,201.5108184814453,3.643868802187326,137.7195697001621,-0.01280315399169922,0.720808339099074
cell_8_374,8,374,1677920.0,677740.0,200.63388061523438,3.2228219650199863,339.22361544142785,-0.0084478759765625,0.507376658189205
cell_8_375,8,375,1677920.0,677750.0,200.4578857421875,4.607166382306008,332.87503431448766,0.0023480987548828132,0.43246216031866247
cell_8_376,8,376,1677920.0,677760.0,199.199462890625,2.667833028887718,165.61608892056333,0.01417236328125,0.5619556242276808
cell_8_377,8,377,1677920.0,677770.0,201.360595703125,4.587699257160316,193.0077238708456,-0.009030075073242189,0.8162498014454019
cell_8_378,8,378,1677920.0,677780.0,200.76312255859375,5.288941993977639,65.89506584422189,-0.0062699890136718745,0.7703004426496203
cell_8_379,8,379,1677920.0,677790.0,200.6044464111328,1.0197084439960293,44.204614085886355,-0.004083290100097656,0.7781133491384968
cell_8_380,8,380,1677920.0,677800.0,200.5079345703125,2.766907282623417,329.6002633000206,-0.0014923095703125002,0.45653353265994073
cell_8_381,8,381,1677920.0,677810.0,199.770751953125,0.49224341024506474,107.4292983578158,0.002072257995605469,0.7060287985285985
cell_8_382,8,382,1677920.0,677820.0,200.5594024658203,4.9246869082343885,106.52226889075298,-0.0020349502563476564,0.7055205187602535
cell_8_383,8,383,1677920.0,677830.0,200.26083374023438,2.895259658170427,21.473824251142442,-0.0030286407470703127,0.6310762687276261
cell_8_384,8,384,1677920.0,677840.0,199.6181182861328,3.019897563032165,67.23780830593842,0.01121074676513672,0.5766295064020031
cell_8_385,8,385,1677920.0,677850.0,199.85260009765625,5.891199724230459,90.73969662519156,0.005398941040039062,0.6558098480453897
cell_8_386,8,386,1677920.0,677860.0,199.64476013183594,2.3733523350808263,101.65866961775221,0.00420764923095703,0.708481762204235
cell_8_387,8,387,1677920.0,677870.0,200.02011108398438,4.643465417272637,94.71885751355283,0.0063397216796875,0.566815062758495
cell_8_388,8,388,1677920.0,677880.0,199.7783966064453,4.63998910109924,147.139923252715,0.004303817749023438,0.6735635529865311
cell_8_389,8,389,1677920.0,677890.0,201.38360595703125,3.302098285601069,243.87373520877344,-0.01440948486328125,0.6939427673081368
cell_8_390,8,390,1677920.0,677900.0,200.28652954101562,6.199654902456298,57.55278857247585,0.0011143875122070317,0.8545498116387414
cell_8_391,8,391,1677920.0,677910.0,200.2179718017578,6.727497303431638,262.60797471590723,0.0041726303100585935,0.8371872389311702
cell_8_392,8,392,1677920.0,677920.0,200.59005737304688,3.8440817511575953,281.32843247455617,-0.0027655792236328126,0.6649663545559865
cell_8_393,8,393,1677920.0,677930.0,199.95399475097656,1.180070942996279,266.59839818873905,0.00759857177734375,0.452639378411029
cell_8_394,8,394,1677920.0,677940.0,200.614501953125,3.8409813672753192,166.4967200136023,-0.0008611679077148438,0.4319912460109273
cell_8_395,8,395,1677920.0,677950.0,201.2596435546875,2.9919898055276266,62.07825030233672,-0.01605316162109375,0.6095988835088824
cell_8_396,8,396,1677920.0,677960.0,200.125,6.625319204052738,312.46094988355435,0.005180511474609375,0.6203429590406664
cell_8_397,8,397,1677920.0,677970.0,199.69139099121094,1.1789602255719656,212.80222929597556,0.004483718872070313,0.703068285332184
cell_8_398,8,398,1677920.0,677980.0,200.47096252441406,4.410533219213829,118.64763948291973,-0.005260276794433594,0.7628118984641084
cell_8_399,8,399,1677920.0,677990.0,200.4309539794922,6.173439747450771,87.88024978604214,-0.0022261047363281252,0.9005414075512146
cell_9_0,9,0,1677910.0,674000.0,200.5397491455078,3.4782171173049994,136.69014134213813,-0.004939346313476562,0.5945384151489387
cell_9_1,9,1,1677910.0,674010.0,200.98202514648438,0.8031595318004356,115.24991749735979,-0.009990692138671875,0.4951388256424306
cell_9_2,9,2,1677910.0,674020.0,200.6593475341797,2.622875727618646,13.446072957375149,-0.002037773132324219,0.3393024247693548
cell_9_3,9,3,1677910.0,674030.0,200.0909423828125,2.9186090128128814,36.49675446419643,0.00619354248046875,0.25512383979791925
cell_9_4,9,4,1677910.0,674040.0,199.8396453857422,1.3326715294109757,186.14492988302675,0.005703964233398438,0.29347873814021563
cell_9_5,9,5,1677910.0,674050.0,200.5535430908203,3.299261692696376,199.90432731227096,-0.007437705993652343,0.42542018674088783
cell_9_6,9,6,1677910.0,674060.0,200.9237060546875,1.2647086260716673,58.505481193275024,-0.007818984985351562,0.45907002047775414
cell_9_7,9,7,1677910.0,674070.0,200.3228759765625,0.3072512206500768,178.10035237196215,-0.005065574645996093,0.5461333593744181
cell_9_8,9,8,1677910.0,674080.0,201.03089904785156,4.110942432776884,13.301325322283253,-0.0010993576049804687,0.6141191300739792
cell_9_9,9,9,1677910.0,674090.0,198.92398071289062,3.155509108097257,265.3221582668663,0.011455535888671875,0.7248521146139785
cell_9_10,9,10,1677910.0,674100.0,201.12081909179688,3.6748492523253637,213.9873782319358,-0.006608467102050781,0.8285763526870017
cell_9_11,9,11,1677910.0,674110.0,199.9890594482422,6.303763964075539,299.9616275078912,-0.0026465225219726557,0.6624625127251194
cell_9_12,9,12,1677910.0,674120.0,200.01742553710938,2.406213068701079,348.3181480886798,0.0035673522949218744,0.7621099003000783
cell_9_13,9,13,1677910.0,674130.0,199.16604614257812,4.5166025937019105,233.70817172415997,0.012724037170410157,0.6296063440290575
cell_9_14,9,14,1677910.0,674140.0,200.95254516601562,6.930585802014268,199.78766990686992,-0.003123397827148437,0.7446403463627866
cell_9_15,9,15,1677910.0,674150.0,201.45359802246094,1.334294496620009,286.97661424128694,-0.014910392761230469,0.544589361687146
cell_9_16,9,16,1677910.0,674160.0,200.8165283203125,2.6375589792927987,30.672618473691138,0.0005046081542968751,0.47107750822080696
cell_9_17,9,17,1677910.0,674170.0,200.66116333007812,1.8515728810811918,263.03113180314193,0.0006708908081054688,0.28560267834447994
cell_9_18,9,18,1677910.0,674180.0,200.8949737548828,2.267742673458496,135.56278427376196,-0.0010876083374023438,0.2972027102894964
cell_9_19,9,19,1677910.0,674190.0,201.22666931152344,1.3188798782937408,52.20578142136907,-0.011371231079101561,0.3956528900554378
cell_9_20,9,20,1677910.0,674200.0,200.61279296875,3.9742309843636514,327.0322367731361,0.00013996124267578113,0.5348681146782871
cell_9_21,9,21,1677910.0,674210.0,200.0609130859375,3.046650919040619,89.3068039274024,0.0050215148925781255,0.53260635574347
cell_9_22,9,22,1677910.0,674220.0,200.59991455078125,1.7543723691325492,66.91684642844784,-0.005807304382324218,0.763848879672052
cell_9_23,9,23,1677910.0,674230.0,199.82073974609375,6.527514731108016,301.738273273547,0.003776397705078125,0.7883114370354777
cell_9_24,9,24,1677910.0,674240.0,199.39610290527344,3.9376253222776914,141.4006916169721,0.010616874694824219,0.7649894519684304
cell_9_25,9,25,1677910.0,674250.0,200.89663696289062,4.324974092388952,188.198519731166,-0.007603721618652344,0.5865790508065174
cell_9_26,9,26,1677910.0,674260.0,200.89321899414062,1.0655966823775525,38.12026753459294,-0.010263595581054687,0.4229205891563637
cell_9_27,9,27,1677910.0,674270.0,200.60397338867188,3.964771000654411,331.66588269523646,0.0023929214477539065,0.6071368128325464
cell_9_28,9,28,1677910.0,674280.0,199.67311096191406,3.802388005091705,246.98190802280354,0.008272972106933594,0.6081374689042865
cell_9_29,9,29,1677910.0,674290.0,201.1237335205078,5.359379765121405,142.0307345832919,-0.005693321228027344,0.83200626219206
cell_9_30,9,30,1677910.0,674300.0,201.15223693847656,5.385442998285486,287.4716700005768,-0.00934429168701172,0.8285357151368975
cell_9_31,9,31,1677910.0,674310.0,200.5576629638672,3.4957085637528915,342.54356637077245,0.0020671463012695308,0.8055587836273165
cell_9_32,9,32,1677910.0,674320.0,199.98675537109375,5.0290439265978115,108.01992863841389,0.009622039794921875,0.5154668518715885
cell_9_33,9,33,1677910.0,674330.0,201.10211181640625,1.064869955813043,218.2796710612119,-0.0030806732177734372,0.5087919468758506
cell_9_34,9,34,1677910.0,674340.0,200.27857971191406,0.9154513259156384,274.4801140012741,0.0021699523925781247,0.41556315615618866
cell_9_35,9,35,1677910.0,674350.0,201.0771484375,3.978337410067218,232.1295367520699,-0.00251373291015625,0.36253719618798247
cell_9_36,9,36,1677910.0,674360.0,201.1324462890625,2.0944995865303797,13.558494976737146,-0.005919609069824219,0.41782086628143666
cell_9_37,9,37,1677910.0,674370.0,200.3660888671875,2.8019799352541512,65.98854082818869,0.0017035675048828124,0.31716905841355025
cell_9_38,9,38,1677910.0,674380.0,200.734130859375,1.924285567546108,45.65505375563045,0.0009500885009765626,0.37307024424331015
cell_9_39,9,39,1677910.0,674390.0,199.8964080810547,0.5448706513007773,183.3297519833043,0.006705093383789063,0.4253865432445585
cell_9_40,9,40,1677910.0,674400.0,200.92401123046875,2.221223872922034,230.64969402338644,-0.005206832885742188,0.4934303841807022
cell_9_41,9,41,1677910.0,674410.0,200.38827514648438,1.5872657768142189,25.903994358133026,-0.0017655944824218751,0.4453072560642758
cell_9_42,9,42,1677910.0,674420.0,200.4254913330078,1.9567679942947491,171.18302106006175,-0.0011609649658203128,0.6522799098037377
cell_9_43,9,43,1677910.0,674430.0,201.06350708007812,2.5445804878151606,276.148686938718,-0.006151809692382813,0.8491736014848886
cell_9_44,9,44,1677910.0,674440.0,200.33029174804688,2.205696662632997,292.06443147040716,0.008614273071289062,0.8372186404588047
cell_9_45,9,45,1677910.0,674450.0,200.77413940429688,1.8053070249610075,193.99083363903102,0.003200721740722656,0.5163662148426638
cell_9_46,9,46,1677910.0,674460.0,200.9419708251953,1.9488173491648983,163.89596180222782,0.0018453598022460938,0.46851042270514837
cell_9_47,9,47,1677910.0,674470.0,201.42796325683594,2.845912965274739,192.54979080612492,-0.006657180786132812,0.5482987309752212
cell_9_48,9,48,1677910.0,674480.0,201.91244506835938,3.253382939229289,323.61919984878097,-0.010614395141601562,0.5744696029682679
cell_9_49,9,49,1677910.0,674490.0,200.51268005371094,1.396331921324748,330.64126956705974,0.0025447463989257814,0.5841725017878413
cell_9_50,9,50,1677910.0,674500.0,201.487548828125,2.917937256874331,162.13728479973713,-0.006332931518554687,0.46887062993319545
cell_9_51,9,51,1677910.0,674510.0,201.48297119140625,3.797590031571749,23.886061214238367,-0.008663711547851564,0.5611800659569104
cell_9_52,9,52,1677910.0,674520.0,200.27369689941406,2.226923143273568,342.20492283735496,0.009642295837402344,0.5360855054839074
cell_9_53,9,53,1677910.0,674530.0,200.74244689941406,4.89091199801357,172.03533741287734,-0.0018912506103515624,0.605354438797673
cell_9_54,9,54,1677910.0,674540.0,201.96859741210938,2.8611595698425054,52.97738907357647,-0.009293098449707032,0.606014586980116
cell_9_55,9,55,1677910.0,674550.0,200.1405792236328,5.045351873348036,301.12976384371154,0.005896110534667969,0.7269345686733533
cell_9_56,9,56,1677910.0,674560.0,201.05575561523438,4.244565068135081,92.1314511277239,-0.0009975051879882817,0.6605346979680149
cell_9_57,9,57,1677910.0,674570.0,200.19578552246094,1.749017805061041,279.64400899572314,0.004038276672363282,0.6628719663474708
cell_9_58,9,58,1677910.0,674580.0,200.9534454345703,3.40550378197728,216.94570685224406,0.004596786499023437,0.4669842700114337
cell_9_59,9,59,1677910.0,674590.0,201.14695739746094,3.6857577105818486,177.30635367922085,-0.0037892913818359376,0.682871541898565
cell_9_60,9,60,1677910.0,674600.0,202.24037170410156,2.2534246808525307,77.61746994299627,-0.013490982055664062,0.46380279063033764
cell_9_61,9,61,1677910.0,674610.0,200.9781951904297,2.69292011957071,12.175181218037805,-0.0033678817749023433,0.4584294516051333
cell_9_62,9,62,1677910.0,674620.0,201.32083129882812,3.476994520519491,48.46856778750896,-0.003100509643554687,0.4331031855510094
cell_9_63,9,63,1677910.0,674630.0,200.1724853515625,1.4819060885741029,7.423467374058806,0.0051034545898437506,0.4400747674865331
cell_9_64,9,64,1677910.0,674640.0,200.80776977539062,2.3484921363150377,159.2431064388423,-0.0027858734130859373,0.35983383186588613
cell_9_65,9,65,1677910.0,674650.0,200.93948364257812,3.419591131780333,20.160983758535426,-0.0016918945312500004,0.4960686174794863
cell_9_66,9,66,1677910.0,674660.0,199.6859130859375,0.7059562062730446,121.42250235983299,0.016458473205566405,0.5087848089017781
cell_9_67,9,67,1677910.0,674670.0,201.06796264648438,6.7796445809848125,157.34921987778833,0.0012579345703125,0.6617957043426392
cell_9_68,9,68,1677910.0,674680.0,201.8801727294922,3.9272612964676723,99.05134492834237,-0.007802505493164062,0.6154810850120896
cell_9_69,9,69,1677910.0,674690.0,201.28396606445312,3.8849308184592473,100.49691562451395,-0.00040836334228515597,0.7357192015828742
cell_9_70,9,70,1677910.0,674700.0,202.1276092529297,0.5681175016467707,349.06701938114963,-0.008579254150390625,0.5974706422159636
cell_9_71,9,71,1677910.0,674710.0,201.08924865722656,3.818851043231219,336.35494807552016,-0.00039783477783203133,0.5636287033230004
cell_9_72,9,72,1677910.0,674720.0,200.90467834472656,1.821952834440019,333.4841139117993,0.005591392517089844,0.49118402731461897
cell_9_73,9,73,1677910.0,674730.0,200.5199737548828,2.0160902321926106,118.99707181721745,0.005855865478515625,0.4925288701874187
cell_9_74,9,74,1677910.0,674740.0,201.2459716796875,2.4543668778039605,200.32030320174167,-0.00034778594970703153,0.5984105689762785
cell_9_75,9,75,1677910.0,674750.0,201.32388305664062,4.255860674176754,125.23441779135483,-0.003857765197753906,0.4561918456026454
cell_9_76,9,76,1677910.0,674760.0,202.1046142578125,1.6212447491324555,167.94493846614833,-0.01159820556640625,0.8192440316607306
cell_9_77,9,77,1677910.0,674770.0,201.87747192382812,8.478979021949689,78.98490569392861,-0.007499618530273438,0.7877764519299185
cell_9_78,9,78,1677910.0,674780.0,201.53494262695312,1.8778018841929487,313.4734421450366,-0.004931640625000001,0.7691609322133705
cell_9_79,9,79,1677910.0,674790.0,201.42633056640625,4.469938708894037,29.619135667259716,-0.00010520935058593766,0.4414463033115576
cell_9_80,9,80,1677910.0,674800.0,200.17576599121094,0.4079961392124321,97.8575071388099,0.009759788513183593,0.47123797113457566
cell_9_81,9,81,1677910.0,674810.0,201.44580078125,1.170353018991677,199.70578406200733,0.002392463684082031,0.5383406676315624
cell_9_82,9,82,1677910.0,674820.0,200.5604248046875,3.0171178263382745,222.44166863809954,0.005322456359863281,0.5683772411374989
cell_9_83,9,83,1677910.0,674830.0,202.22372436523438,3.853058674011868,126.97439383708057,-0.011146583557128905,0.7267810320427797
cell_9_84,9,84,1677910.0,674840.0,201.37059020996094,4.317962518064423,344.0758368624222,-0.0014420700073242189,0.6792050271232327
cell_9_85,9,85,1677910.0,674850.0,200.7715606689453,0.7719811604823799,25.59584867322562,0.008059616088867187,0.4041684301666002
cell_9_86,9,86,1677910.0,674860.0,201.12754821777344,4.175987483680183,208.1982483625926,-0.0036453247070312497,0.39021013515694697
cell_9_87,9,87,1677910.0,674870.0,202.05853271484375,2.343543205886135,37.94833536902422,-0.011446952819824219,0.5364295235034223
cell_9_88,9,88,1677910.0,674880.0,200.4821014404297,3.3760378443468997,78.05222585250539,0.007859306335449219,0.6947455707609342
cell_9_89,9,89,1677910.0,674890.0,201.8142852783203,6.1499587307513455,233.6667525658366,0.0001230239868164063,0.6766454506223513
cell_9_90,9,90,1677910.0,674900.0,201.7589111328125,1.225922004990476,40.06266765747958,-0.008209304809570312,0.5244607178393604
cell_9_91,9,91,1677910.0,674910.0,201.48672485351562,3.270235566428847,13.757175858144487,0.0017246627807617186,0.3755114685197699
cell_9_92,9,92,1677910.0,674920.0,200.64892578125,2.089614598091411,72.88018298495066,0.010449485778808594,0.4421560599548942
cell_9_93,9,93,1677910.0,674930.0,201.27191162109375,5.377860351504789,142.96107778740333,-0.0005396270751953124,0.5281952796058877
cell_9_94,9,94,1677910.0,674940.0,202.15179443359375,1.9362605838472116,88.48440060805154,-0.01185771942138672,0.4740025702571536
cell_9_95,9,95,1677910.0,674950.0,201.2540283203125,3.676603973816201,333.82650019347676,0.004690208435058593,0.6175049689461404
cell_9_96,9,96,1677910.0,674960.0,200.99842834472656,5.090501299693015,244.68813527998654,0.007669486999511719,0.7267342411127279
cell_9_97,9,97,1677910.0,674970.0,202.0157470703125,4.999484354827061,82.9812168675127,-0.004721336364746094,0.8161782716953521
cell_9_98,9,98,1677910.0,674980.0,200.78463745117188,3.6444668754930043,273.20807744350014,0.005902481079101562,0.6788681641535229
cell_9_99,9,99,1677910.0,674990.0,201.9444580078125,3.6847010501171202,252.39127316160773,-0.004431190490722656,0.6571333575204559
cell_9_100,9,100,1677910.0,675000.0,201.1742706298828,0.9863478241331577,65.43606149470479,0.0007883071899414062,0.504383013380879
cell_9_101,9,101,1677910.0,675010.0,201.8013153076172,2.290355743783678,71.76378404452785,-0.0006761169433593751,0.5625355158322548
cell_9_102,9,102,1677910.0,675020.0,200.9239501953125,2.2337492088042574,34.038809867194004,0.005498428344726563,0.392223957437944
cell_9_103,9,103,1677910.0,675030.0,201.1548614501953,2.921300663245675,201.74319049423468,0.002343902587890625,0.44674192557903175
cell_9_104,9,104,1677910.0,675040.0,201.8719482421875,2.261629101048438,300.82347718773633,-0.009483108520507811,0.4774471201335044
cell_9_105,9,105,1677910.0,675050.0,200.75013732910156,1.88159911476115,19.744941999294674,0.005630683898925782,0.5564893088880387
cell_9_106,9,106,1677910.0,675060.0,201.2535400390625,1.2729458341452475,237.11418793715947,0.004746055603027344,0.6345001028947058
cell_9_107,9,107,1677910.0,675070.0,200.99143981933594,0.6059809971389649,79.40903374059407,0.004543075561523438,0.5771012746737458
cell_9_108,9,108,1677910.0,675080.0,201.21466064453125,1.8726806151686326,164.00355079486056,0.00605743408203125,0.577303370268641
cell_9_109,9,109,1677910.0,675090.0,201.6200408935547,3.0099340603064184,170.26310384743815,-0.0011003875732421879,0.4690703657562003
cell_9_110,9,110,1677910.0,675100.0,202.2511444091797,3.588833514582717,97.68339527376243,-0.008030624389648439,0.49115322611077616
cell_9_111,9,111,1677910.0,675110.0,201.78775024414062,1.1189318318987411,267.03097127432284,0.0028607940673828123,0.547576229238853
cell_9_112,9,112,1677910.0,675120.0,202.27137756347656,2.8776248521101997,150.48336088956682,-0.006347541809082031,0.6580717223016848
cell_9_113,9,113,1677910.0,675130.0,202.66259765625,4.094166459082277,50.431509116894176,-0.0014236450195312495,0.6849967687958698
cell_9_114,9,114,1677910.0,675140.0,201.35946655273438,1.8225162343639922,56.63570481070166,-2.96020507812504e-05,0.6926466294992959
cell_9_115,9,115,1677910.0,675150.0,202.31260681152344,0.23569230078465817,198.03170072798483,-0.007264633178710937,0.5576940005920844
cell_9_116,9,116,1677910.0,675160.0,201.4376983642578,5.524055444059685,28.720734041884707,-0.0017813873291015624,0.6319191930444238
cell_9_117,9,117,1677910.0,675170.0,200.61631774902344,1.5219383168003482,56.08268716232076,0.012995986938476563,0.5666657167296272
cell_9_118,9,118,1677910.0,675180.0,201.1411895751953,4.2145743919965515,152.96087951969605,0.007528228759765625,0.4538549793110218
cell_9_119,9,119,1677910.0,675190.0,201.92904663085938,2.4563342662904044,133.17668999025196,-0.0058004379272460944,0.412024243687705
cell_9_120,9,120,1677910.0,675200.0,201.72824096679688,2.1686129439601523,277.48311746719764,-0.004291038513183593,0.4699996779126115
cell_9_121,9,121,1677910.0,675210.0,201.83041381835938,3.6401224245238164,267.3818374734641,0.006729583740234375,0.46504314909252165
cell_9_122,9,122,1677910.0,675220.0,201.78636169433594,3.529839141215054,236.51984146239977,-0.0033627319335937495,0.6040656058374048
cell_9_123,9,123,1677910.0,675230.0,202.510986328125,2.6383673847665072,106.31780501401272,-0.004521446228027344,0.5285039348988401
cell_9_124,9,124,1677910.0,675240.0,202.04530334472656,2.320192460110943,28.720845237933208,-0.0013159561157226564,0.3351907789565919
cell_9_125,9,125,1677910.0,675250.0,201.8003387451172,2.413064821816786,179.3236567675311,-0.0024195480346679687,0.3360535298547157
cell_9_126,9,126,1677910.0,675260.0,202.8880615234375,1.9340703677894928,7.516628873673693,-0.01220306396484375,0.5083568968886362
cell_9_127,9,127,1677910.0,675270.0,201.13076782226562,4.717175663500219,5.676541160139348,0.006088447570800781,0.5880648427901893
cell_9_128,9,128,1677910.0,675280.0,201.24581909179688,3.8009183098492394,174.1079866668098,0.010222015380859376,0.5673371002882421
cell_9_129,9,129,1677910.0,675290.0,202.4524688720703,2.6268059758822515,214.48815817853452,-0.011379585266113282,0.38177242643226944
cell_9_130,9,130,1677910.0,675300.0,202.0021209716797,3.4545587124745074,2.803498481221662,-0.0029058456420898433,0.4359463260382171
cell_9_131,9,131,1677910.0,675310.0,201.24658203125,2.5376050283730343,16.669579283007625,0.016483039855957032,0.4339952207447684
cell_9_132,9,132,1677910.0,675320.0,201.1529998779297,7.0198885657976495,160.9294229760718,0.0038161087036132813,0.7188307859246045
cell_9_133,9,133,1677910.0,675330.0,203.57415771484375,0.2279951033508776,225.3728523041126,-0.01737525939941406,0.6920689244367739
cell_9_134,9,134,1677910.0,675340.0,201.2089080810547,5.175235405592242,349.56961945173794,0.009191970825195312,0.6480756939805982
cell_9_135,9,135,1677910.0,675350.0,201.79266357421875,3.4539803310561323,218.55518240617016,0.00516510009765625,0.39519597047951016
cell_9_136,9,136,1677910.0,675360.0,202.15289306640625,2.9014466463720736,128.92165979748953,0.0012209320068359373,0.45866350933740113
cell_9_137,9,137,1677910.0,675370.0,202.42950439453125,0.31690791361018555,158.40698591370062,-0.0031204986572265624,0.47396478340595705
cell_9_138,9,138,1677910.0,675380.0,202.25575256347656,1.0514247667359864,142.84761771919594,-0.0010444259643554686,0.5082949347317063
cell_9_139,9,139,1677910.0,675390.0,202.72206115722656,2.090839260048063,243.26092012126057,-0.0010006713867187502,0.33498635997258547
cell_9_140,9,140,1677910.0,675400.0,202.5842742919922,1.7233546824480068,279.98231006582944,-0.0053204345703125,0.4771874763565586
cell_9_141,9,141,1677910.0,675410.0,202.6177520751953,3.1752089288120664,35.247849627218336,-0.0016101074218750002,0.47388223305237676
cell_9_142,9,142,1677910.0,675420.0,201.67819213867188,1.2673277745690597,335.80297724286703,0.007133598327636719,0.31753401592504404
cell_9_143,9,143,1677910.0,675430.0,202.21417236328125,2.336904479237566,191.95717600911593,-0.0036079025268554686,0.3424950506579294
cell_9_144,9,144,1677910.0,675440.0,202.47666931152344,3.3026198053246065,280.59206048136815,0.002921524047851563,0.36725517648917116
cell_9_145,9,145,1677910.0,675450.0,202.0020294189453,2.3900186730261677,73.12119041466617,0.000346832275390625,0.39371735126136204
cell_9_146,9,146,1677910.0,675460.0,202.2342987060547,0.5907180217620392,276.8678622989129,0.004175643920898437,0.30595920575785746
cell_9_147,9,147,1677910.0,675470.0,201.9773712158203,2.2480011697444047,162.7567802809379,0.0002733612060546874,0.37857910734588335
cell_9_148,9,148,1677910.0,675480.0,202.98411560058594,1.4732279070831267,209.70060897129378,-0.005023880004882813,0.5127672149051907
cell_9_149,9,149,1677910.0,675490.0,202.42416381835938,2.9876453532586122,45.13266178446289,-0.0016795349121093751,0.4895828989273031
cell_9_150,9,150,1677910.0,675500.0,202.2477264404297,0.8921541481810372,31.811080278552204,0.007977485656738281,0.4714001799627262
cell_9_151,9,151,1677910.0,675510.0,202.1595001220703,3.9738822466481007,119.01518288497125,0.00083740234375,0.4255638857036053
cell_9_152,9,152,1677910.0,675520.0,202.921630859375,1.1602597012073175,142.6936808813457,-0.007637405395507812,0.46836658195751396
cell_9_153,9,153,1677910.0,675530.0,202.481689453125,2.285767875037245,13.236193064586688,-0.002052268981933594,0.39019229690760415
cell_9_154,9,154,1677910.0,675540.0,202.14453125,1.7303063937945673,78.54874109885728,0.0031256484985351563,0.3867074744861414
cell_9_155,9,155,1677910.0,675550.0,202.3617401123047,1.5889552860452754,109.2213296909037,0.0039459228515625,0.3894664277105539
cell_9_156,9,156,1677910.0,675560.0,202.32717895507812,1.9665153921011145,170.8920227614312,0.0013845443725585937,0.6385255240335282
cell_9_157,9,157,1677910.0,675570.0,203.039794921875,5.9175202672371565,269.5698184264105,-0.003678627014160156,0.6196148170360387
cell_9_158,9,158,1677910.0,675580.0,202.34274291992188,1.2871904965145702,145.4536030626684,-0.005315437316894532,0.6682504606683939
cell_9_159,9,159,1677910.0,675590.0,203.40994262695312,1.5031107541665698,323.3363392155682,-0.014830665588378908,0.5326300903900822
cell_9_160,9,160,1677910.0,675600.0,201.92176818847656,5.760818719795472,26.823936317338102,0.0029833221435546873,0.5969597119890308
cell_9_161,9,161,1677910.0,675610.0,201.60934448242188,1.6390742240201208,25.015416877893838,0.006630020141601562,0.5593408857788073
cell_9_162,9,162,1677910.0,675620.0,201.4031524658203,2.264233234648514,132.39349753524527,0.00917461395263672,0.36231352251790283
cell_9_163,9,163,1677910.0,675630.0,202.1425018310547,3.32853257548252,208.02973348559408,0.0036810302734374997,0.3570354404500339
cell_9_164,9,164,1677910.0,675640.0,202.42990112304688,1.3910417035576148,228.95039713765155,-0.002567253112792969,0.32179601619029113
cell_9_165,9,165,1677910.0,675650.0,202.46144104003906,2.1796550850830765,223.06027449641678,-0.001286964416503906,0.27354275053435534
cell_9_166,9,166,1677910.0,675660.0,202.98606872558594,1.0348361350801139,149.46746130299238,-0.0144964599609375,0.4419826754982551
cell_9_167,9,167,1677910.0,675670.0,202.77261352539062,5.835648427806609,359.1129115354233,-0.0067586517333984375,0.710898568444538
cell_9_168,9,168,1677910.0,675680.0,200.9422149658203,4.7604365529239345,83.40249196022438,0.013297576904296875,0.6467512589412693
cell_9_169,9,169,1677910.0,675690.0,202.5812530517578,3.7808868275686915,161.89680523602388,0.0036310577392578126,0.670976899826573
cell_9_170,9,170,1677910.0,675700.0,202.198486328125,1.0856414211977947,23.06471362134004,-0.001274909973144531,0.35671540292756027
cell_9_171,9,171,1677910.0,675710.0,202.2325439453125,2.143795681560986,97.17469693480132,-0.0006831741333007809,0.3879245546202366
cell_9_172,9,172,1677910.0,675720.0,202.2919921875,1.6295503400403746,103.89574623825172,-0.0010001373291015627,0.37194842957064006
cell_9_173,9,173,1677910.0,675730.0,202.3691864013672,2.612738482947377,281.1126712591498,-0.0032233047485351564,0.4107117974532117
cell_9_174,9,174,1677910.0,675740.0,202.1160888671875,2.6027651660279014,307.59978358096794,0.0016880035400390627,0.41955366821239665
cell_9_175,9,175,1677910.0,675750.0,201.81446838378906,2.48523697004699,203.19131700866083,0.008879051208496094,0.38600358271267315
cell_9_176,9,176,1677910.0,675760.0,202.91400146484375,4.515436488096464,190.7548837769221,-0.0014873504638671876,0.46438130805402006
cell_9_177,9,177,1677910.0,675770.0,203.36618041992188,2.904012749752023,90.90225508319382,-0.012126197814941406,0.4073404426902835
cell_9_178,9,178,1677910.0,675780.0,202.9299774169922,2.122413686379047,70.03483115999838,-0.004484291076660157,0.5772747888233017
cell_9_179,9,179,1677910.0,675790.0,203.11309814453125,5.6501762340851,310.42685108931073,-0.00363006591796875,0.5818276478489002
cell_9_180,9,180,1677910.0,675800.0,201.64683532714844,2.343495471261389,278.76622096572044,0.0032094192504882814,0.654824646364848
cell_9_181,9,181,1677910.0,675810.0,202.9883575439453,1.6465472793689,356.52155936077816,-0.00697795867919922,0.6298811663623364
cell_9_182,9,182,1677910.0,675820.0,201.07298278808594,3.61873272273973,55.04631488267619,0.009081649780273437,0.6333589974015224
cell_9_183,9,183,1677910.0,675830.0,202.26370239257812,4.448971672250503,174.53583134941297,0.0013858413696289065,0.5634802396853339
cell_9_184,9,184,1677910.0,675840.0,202.6220245361328,1.4354623509243987,229.80021143298714,-0.004366416931152343,0.32583999292362925
cell_9_185,9,185,1677910.0,675850.0,202.58718872070312,3.4121387458453194,78.15604899702555,-0.002476615905761719,0.32393194422853855
